combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
6039	6	2	17	6	6	6	2
6040	6	2	9	6	6	12	2
6041	6	2	9	6	6	6	1
6042	1	1	9	6	6	12	2
6043	6	2	9	6	6	12	1
6044	1	1	8	6	6	20	2
6045	6	2	17	6	6	20	1
6046	6	2	8	6	6	20	1
6047	6	2	8	6	6	20	2
6048	1	1	8	6	6	20	1
6049	1	1	9	6	6	6	1
6050	1	1	9	6	6	16	2
6051	6	2	9	6	6	16	2
6052	6	2	9	6	6	7	2
6053	1	2	8	6	6	8	2
6054	6	2	8	6	6	8	2
6055	1	1	8	6	6	8	2
6056	6	2	17	6	6	20	2
6057	1	2	8	6	6	16	2
6058	6	2	8	6	6	16	2
6059	6	2	8	6	6	10	2
6060	6	2	8	6	6	10	1
6061	1	1	8	6	6	16	2
6062	6	2	17	6	6	6	1
6063	1	1	8	6	6	10	2
6064	1	2	8	6	6	6	2
6065	6	2	17	6	6	16	2
6066	6	2	8	6	6	6	2
6067	6	2	9	6	6	11	2
6068	6	2	17	6	6	12	2
6069	6	2	9	6	6	15	2
6070	1	2	8	6	6	20	2
6071	1	1	8	6	6	10	1
6072	1	1	8	6	6	10	3
6073	1	1	8	6	6	7	3
6074	6	2	8	6	6	10	3
6075	6	2	17	6	6	10	3
6076	6	2	17	6	6	20	3
6077	6	2	8	6	6	20	3
6078	1	1	8	6	6	20	3
6079	1	1	8	6	7	20	3
6080	6	2	8	6	7	20	3
6081	6	2	8	6	1	20	3
6082	6	2	9	6	1	6	3
6083	6	2	9	6	1	6	2
6084	6	2	9	6	1	20	3
6085	1	1	9	6	1	20	3
6086	6	2	9	6	1	20	2
6087	6	2	9	6	1	10	3
6088	6	2	9	6	1	10	2
6089	1	1	9	6	1	10	3
6090	1	1	9	6	1	6	3
6091	6	2	9	6	1	6	1
6092	6	2	9	6	1	20	1
6093	1	1	9	6	1	6	1
6094	1	1	9	6	1	20	1
6095	6	2	9	6	1	8	1
6096	6	2	9	6	1	8	3
6097	1	1	9	6	1	8	3
6098	6	2	9	6	1	11	3
6099	30	2	9	6	1	11	3
6100	6	2	9	6	1	8	2
6101	6	2	17	6	1	6	2
6102	6	2	17	6	1	20	2
6103	1	1	10	6	1	20	3
6104	6	2	10	6	1	20	3
6105	6	2	17	6	1	20	3
6106	6	2	10	6	1	20	2
6107	6	2	10	6	1	20	1
6108	6	2	9	6	1	11	2
6109	6	2	17	6	1	10	2
6110	6	2	7	6	1	20	2
6111	6	2	7	6	1	20	3
6112	1	1	7	6	1	20	3
6113	6	2	7	6	1	6	2
6114	1	1	7	6	1	6	3
6115	6	2	7	6	1	6	3
6116	6	2	7	6	1	20	1
6117	6	2	7	6	6	20	2
6118	1	1	7	6	6	20	3
6119	1	2	7	6	6	20	2
6120	6	2	7	6	1	8	2
6121	6	2	7	6	6	8	2
6122	6	2	7	6	1	8	3
6123	6	2	9	6	1	10	1
6124	6	2	17	6	1	20	1
6125	6	2	9	6	1	17	1
6126	6	2	9	6	1	2	1
6127	6	2	9	6	1	2	3
6128	6	2	9	6	1	11	1
6129	6	2	9	6	1	16	3
6130	30	2	9	6	1	16	3
6131	6	2	9	6	1	16	1
6132	6	2	9	6	1	12	1
6133	6	2	9	6	1	12	3
6134	6	2	9	6	1	9	2
6135	6	2	9	6	1	17	2
6136	1	2	9	6	1	8	3
6137	6	2	9	6	1	7	2
6138	6	2	9	6	1	12	2
6139	6	2	9	6	6	16	1
6140	1	1	7	6	6	8	3
6141	6	2	7	6	6	8	3
6142	30	2	7	6	6	8	3
6143	1	2	7	6	6	20	3
6144	6	2	7	6	1	10	3
6145	30	2	9	6	1	12	1
6146	6	2	9	6	1	15	3
6147	6	2	9	6	1	7	3
6148	6	2	9	6	1	1	1
6149	1	1	9	6	6	1	3
6150	6	2	9	6	4	1	1
6151	6	2	9	6	1	1	2
6152	6	2	9	6	3	20	1
6153	6	2	21	6	3	8	1
6154	6	2	21	6	3	20	1
6155	6	2	19	6	3	8	1
6156	1	1	21	6	6	8	1
6157	6	2	21	6	6	20	1
6158	1	1	21	6	6	20	1
6159	6	2	21	6	3	20	2
6160	6	2	9	6	3	20	2
6161	1	2	21	6	3	20	3
6162	6	2	21	6	3	20	3
6163	6	2	21	6	3	12	1
6164	6	2	9	6	3	12	1
6165	6	2	21	6	4	12	1
6166	6	2	21	6	3	12	2
6167	6	2	21	6	4	20	1
6168	6	2	21	6	4	20	2
6169	6	2	9	6	4	20	1
6170	30	2	9	6	4	20	1
6171	6	2	21	6	4	1	1
6172	6	2	19	6	4	1	1
6173	6	2	21	6	3	1	1
6174	6	2	9	6	3	1	1
6175	6	2	19	6	3	20	1
6176	1	2	21	6	3	1	1
6177	30	2	18	6	3	20	1
6178	6	2	9	6	3	8	1
6179	1	2	21	6	3	20	1
6180	6	2	21	6	3	7	1
6181	6	2	21	6	3	9	1
6182	1	2	21	6	3	20	2
6183	6	2	21	6	3	8	2
6184	1	2	21	6	3	8	2
6185	30	2	18	6	3	8	1
6186	1	2	21	6	3	8	1
6187	6	2	21	6	3	6	1
6188	26	2	9	6	3	6	1
6189	6	2	9	6	3	6	1
6190	6	2	21	6	3	10	3
6191	6	2	9	6	3	10	3
6192	6	2	9	6	3	20	3
6193	6	2	19	6	3	6	1
6194	6	2	19	6	3	20	2
6195	6	2	19	6	3	10	3
6196	6	2	21	6	3	6	3
6197	6	2	21	6	3	6	2
6198	6	2	19	6	3	20	3
6199	6	2	21	6	3	8	3
6200	30	2	18	6	3	8	2
6201	6	2	9	6	3	8	2
6202	6	2	9	6	3	8	3
6203	1	2	21	6	3	8	3
6204	30	2	18	6	3	6	3
6205	6	2	19	6	3	10	2
6206	30	2	19	6	3	20	3
6207	6	2	9	6	3	6	3
6208	6	2	21	6	3	10	1
6209	6	2	21	6	3	12	3
6210	6	2	9	6	3	15	3
6211	26	2	9	6	3	15	3
6212	6	2	9	6	3	12	3
6213	6	2	19	6	3	8	3
6214	6	2	19	6	3	8	2
6215	1	1	21	6	6	20	3
6216	1	2	21	6	6	20	3
6217	6	2	21	6	6	20	3
6218	6	2	21	6	6	8	1
6219	6	2	21	6	6	8	3
6220	1	1	21	6	6	8	3
6221	30	2	18	6	3	8	3
6222	1	1	21	6	6	1	1
6223	6	2	21	6	6	1	1
6224	6	2	21	6	3	1	2
6225	1	2	21	6	6	20	1
6226	30	2	18	6	3	20	3
6227	1	2	21	6	6	8	3
6228	1	2	21	6	6	10	3
6229	1	1	21	6	6	1	3
6230	30	2	19	6	6	20	3
6231	1	2	19	6	6	20	2
6232	6	2	21	6	2	12	3
6233	6	2	21	6	2	20	3
6234	1	1	21	6	2	20	3
6235	6	2	21	6	4	20	3
6236	1	1	21	6	2	1	1
6237	6	2	9	6	2	20	3
6238	6	2	8	6	6	16	3
6239	6	2	8	6	6	16	1
6240	6	2	8	6	6	6	1
6241	6	2	8	6	6	6	3
6242	6	2	17	6	6	16	3
6243	1	1	8	6	6	16	3
6244	1	2	9	6	6	8	3
6245	1	1	10	6	6	20	3
6246	6	2	10	6	6	20	3
6247	6	2	10	6	6	20	2
6248	6	2	17	4	6	20	3
6249	6	2	10	4	6	20	3
6250	1	1	10	4	6	20	3
6251	6	2	9	6	6	16	3
6252	30	2	17	6	6	16	3
6253	6	2	8	6	6	8	3
6254	6	2	9	6	6	15	3
6255	6	2	9	6	6	7	3
6256	6	2	17	6	6	7	3
6257	6	2	15	6	6	7	3
6258	6	2	15	6	6	9	3
6259	6	2	15	6	6	9	2
6260	1	1	15	6	6	20	3
6261	6	2	15	6	6	8	2
6262	6	2	7	6	6	20	1
6263	1	1	11	6	6	20	3
6264	6	2	16	6	6	6	3
6265	6	2	15	6	6	10	3
6266	6	2	9	6	6	3	3
6267	6	2	9	6	6	17	2
6268	6	2	9	6	6	2	3
6269	6	2	9	6	6	17	3
6270	6	2	17	6	6	11	2
6271	1	1	9	6	6	16	3
6272	6	2	9	6	6	17	1
6273	1	2	9	6	6	20	3
6274	1	2	9	6	6	20	2
6275	1	2	9	6	6	15	2
6276	1	2	9	6	6	6	2
6277	1	2	9	6	6	10	2
6278	6	2	9	6	6	2	2
6279	1	2	9	6	6	8	2
6280	1	2	9	6	6	12	2
6281	1	2	9	6	6	16	2
6282	1	2	9	6	6	16	1
6283	1	2	9	6	6	16	3
6284	1	2	9	6	6	6	3
6285	1	2	9	6	6	10	3
6286	1	1	9	6	7	20	3
6287	1	1	9	6	7	10	3
6288	6	2	9	6	7	10	3
6289	6	2	17	6	7	10	3
6290	6	2	17	6	7	20	3
6291	1	1	12	6	7	20	3
6292	6	2	17	6	7	20	2
6293	30	2	12	6	7	20	1
6294	30	2	12	6	6	20	1
6295	6	2	12	6	6	20	1
6296	6	2	12	6	6	20	3
6297	6	2	17	6	6	8	1
6298	6	2	12	6	6	8	1
6299	6	2	12	6	7	8	3
6300	1	1	12	6	7	8	3
6301	6	2	12	6	7	20	2
6302	6	2	12	6	6	20	2
6303	1	2	12	6	7	20	2
6304	6	2	17	6	7	8	2
6305	6	2	12	6	7	8	2
6306	6	2	12	6	7	8	1
6307	1	2	12	6	7	8	1
6308	1	2	12	6	7	8	2
6309	1	1	12	6	7	20	2
6310	1	1	12	6	7	8	1
6311	1	1	12	6	7	8	2
6312	1	2	12	6	7	8	3
6313	30	2	12	6	6	8	3
6314	6	2	13	6	7	12	3
6315	6	2	16	6	6	20	3
6316	1	1	15	6	7	20	3
6317	6	2	15	6	7	7	3
6318	1	1	9	6	7	6	3
6319	6	2	9	6	7	6	3
6320	6	2	9	6	7	11	3
6321	1	1	9	6	7	8	3
6322	6	2	9	6	7	20	3
6323	1	1	9	6	7	20	1
6324	6	2	9	6	7	20	1
6325	6	2	9	6	7	20	2
6326	1	1	9	6	7	20	2
6327	1	1	9	6	7	10	2
6328	6	2	9	6	7	10	2
6329	6	2	9	6	7	6	2
6330	1	1	9	6	7	6	2
6331	6	2	9	6	7	10	1
6332	6	2	9	6	7	8	2
6333	1	1	9	6	7	8	2
6334	6	2	9	6	7	11	2
6335	1	2	17	6	7	10	2
6336	1	2	17	6	7	8	2
6337	1	2	9	6	7	8	2
6338	1	1	8	6	7	20	2
6339	1	1	9	6	7	10	1
6340	1	1	9	6	7	8	1
6341	1	1	9	6	7	6	1
6342	1	1	9	6	7	12	1
6343	6	2	9	6	7	6	1
6344	6	2	9	6	7	8	3
6345	1	1	9	6	7	16	3
6346	1	1	9	2	7	20	3
6347	1	1	10	4	7	20	3
6348	6	2	17	4	7	20	3
6349	1	1	10	6	7	20	3
6350	6	2	10	6	7	20	3
6351	1	2	17	6	7	16	3
6352	6	2	17	6	7	16	3
6353	1	2	8	6	7	20	3
6354	1	1	8	6	7	16	3
6355	1	2	8	6	7	16	3
6356	6	2	8	6	7	16	3
6357	6	2	8	6	7	17	3
6358	1	1	8	6	7	10	3
6359	1	2	8	6	7	10	3
6360	6	2	8	6	7	10	3
6361	1	1	8	6	7	6	3
6362	6	2	17	6	7	6	3
6363	6	2	8	6	7	16	2
6364	6	2	8	6	7	10	2
6365	1	2	9	6	7	20	2
6366	1	1	9	6	7	12	3
6367	6	2	8	6	7	20	2
6368	1	1	8	6	7	20	1
6369	1	2	9	6	7	10	3
6370	6	2	17	6	7	6	2
6371	1	1	8	6	7	12	3
6372	1	1	8	6	7	8	3
6373	6	2	17	6	7	15	3
6374	6	2	17	6	7	12	3
6375	1	2	8	6	7	8	2
6376	6	2	17	6	7	8	3
6377	6	2	17	6	6	8	2
6378	6	2	17	6	7	10	2
6379	6	2	17	6	7	10	1
6380	6	2	8	6	7	8	3
6381	6	2	8	6	7	8	2
6382	6	2	17	6	7	11	3
6383	6	2	8	6	7	6	2
6384	1	1	15	6	7	8	3
6385	1	1	15	6	7	7	3
6386	1	1	7	6	7	20	3
6387	1	1	11	6	7	20	3
6388	6	2	12	6	7	20	1
6389	1	2	12	6	6	20	3
6390	6	2	12	6	6	8	3
6391	1	2	12	6	6	8	3
6392	6	2	12	6	6	8	2
6393	6	2	17	6	7	20	1
6394	1	1	12	6	6	20	3
6395	1	1	12	6	6	8	3
6396	1	1	9	6	6	16	1
6397	1	2	9	6	6	11	2
6398	6	2	5	6	6	20	3
6399	6	2	6	6	6	20	3
6400	6	2	5	6	6	6	3
6401	6	2	5	6	6	6	2
6402	6	2	2	6	6	20	3
6403	1	1	2	6	6	20	3
6404	6	2	6	6	6	20	2
6405	1	1	5	6	6	20	3
6406	1	1	5	6	6	6	3
6407	6	2	5	6	6	6	1
6408	1	2	5	6	6	20	3
6409	6	2	5	6	6	20	2
6410	1	1	15	6	6	8	3
6411	6	2	5	6	6	11	3
6412	6	2	5	6	6	7	3
6413	6	2	5	6	6	7	2
6414	1	1	5	6	6	7	3
6415	26	2	6	6	6	7	3
6416	6	2	15	6	6	20	2
6417	6	2	5	6	6	8	3
6418	6	2	9	6	6	9	3
6419	6	2	9	6	6	4	2
6420	6	2	9	6	6	4	3
6421	6	2	17	6	6	12	1
6422	6	2	8	6	6	17	3
6423	6	2	8	6	6	1	3
6424	1	1	8	6	6	1	3
6425	1	1	7	6	6	20	2
6426	30	2	9	6	6	9	3
6427	1	1	9	6	6	7	3
6428	6	2	9	6	6	1	3
6429	6	2	4	6	6	20	3
6430	1	2	2	6	6	20	3
6431	6	2	9	6	6	11	1
6432	6	2	8	6	5	20	3
6433	6	2	8	6	5	20	2
6434	1	1	8	6	5	20	3
6435	6	2	17	6	5	20	3
6436	6	2	9	6	6	3	2
6437	1	1	9	6	6	3	2
6438	6	2	17	6	5	20	2
6439	1	1	8	6	5	20	2
6440	6	2	8	6	5	20	1
6441	1	2	8	6	5	20	2
6442	1	1	8	6	5	20	1
6443	1	2	8	6	5	20	1
6444	1	2	8	6	5	20	3
6445	1	1	9	6	6	13	3
6446	6	2	9	6	6	13	3
6447	6	2	17	6	5	6	2
6448	6	2	8	4	5	20	3
6449	6	2	17	4	5	20	3
6450	6	2	9	2	6	20	3
6451	1	1	9	2	6	20	3
6452	6	2	9	4	6	20	3
6453	1	1	9	4	6	20	3
6454	6	2	17	6	6	16	1
6455	6	2	7	6	6	16	3
6456	26	2	7	6	6	16	3
6457	1	2	15	6	6	6	3
6458	1	2	5	6	6	6	3
6459	6	2	15	6	6	6	2
6460	1	2	9	6	6	20	1
6461	1	2	9	6	6	6	1
6462	1	1	9	6	7	12	2
6463	1	2	9	6	7	20	1
6464	1	2	9	6	7	6	2
6465	6	2	9	6	7	12	2
6466	6	2	9	6	7	8	1
6467	6	2	9	6	7	17	1
6468	6	2	9	6	7	16	1
6469	6	2	9	6	7	16	2
6470	6	2	9	6	7	17	2
6471	1	2	9	6	7	6	3
6472	1	2	9	6	7	20	3
6473	1	1	9	6	7	16	1
6474	1	1	9	6	7	16	2
6475	6	2	12	6	7	12	2
6476	6	2	13	6	6	20	1
6477	6	2	11	6	7	12	3
6478	1	2	11	6	7	12	3
6479	1	1	1	6	7	20	3
6480	6	2	1	6	7	20	3
6481	6	2	1	6	6	20	3
6482	1	2	4	6	6	20	3
6483	1	2	1	6	6	20	3
6484	1	2	1	6	7	20	3
6485	1	2	4	6	7	20	3
6486	1	1	1	6	6	20	3
6487	6	2	4	6	7	20	3
6488	6	2	6	6	7	20	3
6489	1	1	2	6	7	20	3
6490	1	2	2	6	7	20	3
6491	1	1	3	6	7	20	3
6492	6	2	3	6	6	20	3
6493	1	1	3	6	6	20	3
6494	1	1	5	6	7	6	3
6495	1	1	5	6	7	20	3
6496	6	2	5	6	7	20	3
6497	1	2	5	6	7	20	3
6498	6	2	5	6	7	6	3
6499	1	2	9	6	7	8	3
6500	1	1	9	6	7	3	1
6501	6	2	9	6	6	3	1
6502	1	2	9	6	7	10	2
6503	1	2	9	6	7	12	3
6504	6	2	9	6	7	12	3
6505	6	2	9	6	7	12	1
6506	1	1	9	6	7	7	3
6507	6	2	9	6	7	2	3
6508	1	1	9	6	7	2	3
6509	1	1	9	6	7	7	2
6510	6	2	9	6	7	7	2
6511	1	2	9	6	7	7	2
6512	6	2	9	6	7	3	2
6513	1	1	9	6	7	3	2
6514	6	2	9	6	7	16	3
6515	1	1	9	6	7	3	3
6516	6	2	9	6	7	15	2
6517	1	2	9	6	7	16	2
6518	1	1	10	6	7	20	1
6519	6	2	10	6	7	20	1
6520	6	2	9	6	7	15	3
6521	1	1	9	6	7	1	2
6522	1	2	9	6	7	16	3
6523	1	2	9	6	7	8	1
6524	1	2	9	6	7	11	3
6525	1	2	9	6	7	12	2
6526	1	2	9	6	7	6	1
6527	1	2	9	6	7	16	1
6528	1	2	9	6	7	17	2
6529	1	2	9	6	7	11	2
6530	1	2	9	6	7	15	2
6531	1	2	9	6	7	10	1
6532	1	2	9	6	7	15	3
6533	1	2	9	6	7	12	1
6534	1	1	9	6	7	4	2
6535	6	2	17	6	7	16	2
6536	1	1	5	6	7	10	2
6537	1	1	5	6	7	20	2
6538	1	2	5	6	7	20	2
6539	1	1	9	6	7	13	2
6540	6	2	9	6	7	9	2
6541	6	2	9	6	7	11	1
6542	1	1	9	6	7	13	3
6543	1	1	9	6	7	4	3
6544	1	1	19	6	7	20	2
6545	1	1	19	6	7	10	2
6546	1	1	19	6	7	8	2
6547	1	1	19	6	7	20	1
6548	1	1	19	6	7	6	2
6549	6	2	19	6	7	6	2
6550	6	2	19	6	7	8	2
6551	1	1	19	6	7	12	2
6552	1	2	19	6	7	8	2
6553	1	2	19	6	7	6	2
6554	1	2	19	6	7	20	2
6555	6	2	19	6	7	10	2
6556	1	2	19	6	7	10	2
6557	1	1	19	6	7	20	3
6558	1	1	19	6	7	8	3
6559	1	1	19	6	7	10	3
6560	1	1	19	6	7	12	3
6561	6	2	19	6	7	20	2
6562	6	2	19	6	7	12	2
6563	1	2	19	6	7	12	2
6564	1	2	19	6	7	11	2
6565	1	2	19	6	7	8	3
6566	6	2	19	6	7	8	3
6567	1	1	19	6	7	6	3
6568	6	2	19	6	7	10	3
6569	6	2	19	6	7	6	3
6570	1	2	19	6	7	10	3
6571	1	2	19	6	7	11	3
6572	1	2	19	6	7	6	3
6573	1	2	19	6	7	12	3
6574	1	1	19	6	7	6	1
6575	1	1	19	6	7	8	1
6576	6	2	19	6	7	8	1
6577	6	2	19	6	7	6	1
6578	1	1	19	6	7	10	1
6579	1	2	19	6	7	10	1
6580	6	2	19	6	7	10	1
6581	1	2	19	6	7	20	3
6582	6	2	19	6	7	15	2
6583	6	2	19	6	7	11	2
6584	1	2	19	6	7	20	1
6585	1	1	19	6	7	13	3
6586	6	2	19	6	7	12	3
6587	6	2	19	6	7	17	3
6588	6	2	19	6	7	17	2
6589	1	2	19	6	7	16	2
6590	1	1	19	6	7	16	3
6591	6	2	19	6	7	16	2
6592	6	2	19	6	7	16	3
6593	1	1	19	6	7	16	1
6594	1	1	19	6	7	16	2
6595	1	1	19	6	7	12	1
6596	1	2	19	6	7	12	1
6597	6	2	19	6	7	12	1
6598	1	2	19	6	7	15	2
6599	1	2	19	6	7	8	1
6600	1	2	19	6	7	6	1
6601	1	1	19	6	7	7	3
6602	6	2	19	6	7	7	2
6603	1	1	19	6	7	3	2
6604	6	2	19	6	7	20	3
6605	6	2	19	6	7	20	1
6606	1	1	19	6	7	7	2
6607	1	2	19	6	7	11	1
6608	6	2	19	6	7	9	2
6609	6	2	19	6	7	11	3
6610	1	1	19	6	7	2	2
6611	1	1	19	6	7	13	2
6612	6	2	19	6	7	7	3
6613	6	2	5	6	7	6	1
6614	1	2	19	6	7	15	3
6615	6	2	19	6	7	15	3
6616	1	2	19	6	7	7	2
6617	6	2	3	6	6	6	2
6618	1	1	19	6	7	4	2
6619	6	2	19	6	7	11	1
6620	1	1	19	6	7	3	3
6621	6	2	19	6	7	3	3
6622	1	1	19	6	7	1	3
6623	1	1	19	6	7	1	2
6624	1	1	19	6	7	2	3
6625	6	2	5	6	7	7	2
6626	1	1	19	6	7	4	1
6627	6	2	19	6	7	3	2
6628	1	2	19	6	7	3	2
6629	1	1	19	6	7	3	1
6630	1	2	19	6	7	2	2
6631	6	2	15	6	6	8	1
6632	1	1	19	6	7	4	3
6633	6	2	5	6	7	6	2
6634	6	2	15	6	7	8	2
6635	6	2	19	6	7	4	1
6636	1	2	19	6	7	3	3
6637	6	2	8	6	7	11	2
6638	1	1	19	6	7	7	1
6639	1	2	19	6	7	2	3
6640	1	2	19	6	7	17	3
6641	6	2	19	6	6	10	2
6642	1	2	19	6	7	7	3
6643	6	2	19	6	7	1	2
6644	6	2	19	6	7	1	3
6645	1	2	19	6	7	16	1
6646	6	2	10	6	7	12	3
6647	1	2	19	6	7	15	1
6648	1	1	19	4	7	20	2
6649	6	2	19	6	7	15	1
6650	6	2	7	6	7	6	2
6651	6	2	8	6	7	6	3
6652	6	2	19	6	7	2	2
6653	6	2	3	6	6	6	3
6654	6	2	5	6	7	7	3
6655	6	2	9	6	7	17	3
6656	1	1	19	2	7	20	2
6657	6	2	9	6	7	15	1
6658	6	2	8	6	7	16	1
6659	6	2	19	6	3	6	2
6660	1	1	19	6	7	1	1
6661	6	2	3	6	7	6	2
6662	1	1	19	6	7	2	1
6663	6	2	19	6	7	1	1
6664	1	2	19	6	7	16	3
6665	6	2	19	6	7	9	3
6666	1	2	19	3	7	20	3
6667	30	2	19	2	7	10	2
6668	6	2	19	2	7	20	2
6669	6	2	19	6	7	17	1
6670	1	1	19	4	7	20	3
6671	6	2	19	4	7	20	3
6672	1	1	19	3	7	20	3
6673	2	1	18	3	7	20	3
6674	6	2	8	3	6	16	3
6675	2	1	18	6	7	16	3
6676	6	2	8	6	7	20	1
6677	2	1	18	6	7	20	3
6678	2	2	18	6	7	20	3
6679	2	2	8	6	6	20	3
6680	2	2	18	6	7	16	3
6681	2	1	18	6	7	6	3
6682	6	2	17	6	7	6	1
6683	6	2	17	6	7	16	1
6684	6	2	8	6	7	6	1
6685	2	1	18	6	7	10	3
6686	6	2	8	6	7	10	1
6687	2	2	8	6	7	20	3
6688	2	2	18	6	7	6	3
6689	6	2	8	6	7	17	2
6690	2	2	18	6	7	10	3
6691	2	2	8	6	7	16	3
6692	2	1	9	6	7	20	3
6693	2	1	9	6	7	6	3
6694	2	2	9	6	7	6	3
6695	2	1	9	6	7	10	3
6696	2	1	8	6	7	20	3
6697	2	1	9	6	7	8	3
6698	2	1	9	6	7	16	2
6699	2	1	9	6	7	20	2
6700	2	1	9	6	7	8	2
6701	2	1	9	6	7	20	1
6702	2	1	8	6	7	16	3
6703	2	2	17	6	7	16	3
6704	2	1	9	6	7	16	3
6705	2	1	9	6	7	6	1
6706	2	1	9	6	7	10	1
6707	2	1	9	6	7	8	1
6708	2	1	9	6	7	6	2
6709	2	1	9	6	7	10	2
6710	2	2	9	6	7	8	3
6711	2	2	9	6	7	6	2
6712	2	1	9	6	7	12	3
6713	2	2	9	6	7	20	3
6714	2	2	9	6	7	8	2
6715	2	1	15	6	7	20	3
6716	2	2	15	6	7	20	3
6717	2	2	15	6	6	20	3
6718	2	1	15	6	7	8	3
6719	2	1	7	6	7	20	3
6720	2	2	7	6	7	20	3
6721	6	2	7	6	7	8	3
6722	6	2	7	6	7	20	1
6723	2	2	17	6	7	20	3
6724	2	1	7	6	7	8	3
6725	2	1	11	6	7	20	3
6726	2	2	11	6	7	20	3
6727	2	2	13	6	7	20	3
6728	2	2	11	6	6	20	3
6729	2	1	15	6	6	20	3
6730	2	1	15	6	6	8	3
6731	2	1	15	6	6	7	3
6732	2	2	15	6	6	9	3
6733	2	1	9	6	6	6	3
6734	2	1	9	6	6	20	3
6735	2	1	9	6	6	10	3
6736	2	1	9	6	6	12	3
6737	2	1	9	6	6	8	3
6738	2	1	9	6	6	20	1
6739	2	1	9	6	6	20	2
6740	2	1	9	6	6	10	2
6741	2	1	9	6	6	6	2
6742	2	2	9	6	6	6	2
6743	2	1	9	6	6	8	2
6744	2	1	8	6	6	20	1
6745	2	1	9	6	6	10	1
6746	2	1	8	6	7	20	2
6747	2	1	8	6	7	20	1
6748	2	1	8	6	7	8	3
6749	2	2	9	6	6	8	3
6750	2	1	9	2	7	20	3
6751	2	1	10	4	7	20	3
6752	2	1	10	6	7	20	3
6753	2	1	8	6	6	10	3
6754	2	1	8	6	6	20	3
6755	6	2	17	6	1	6	3
6756	2	1	9	6	6	6	1
6757	6	2	10	6	6	20	1
6758	2	1	10	6	6	20	3
6759	2	1	7	6	6	20	3
6760	2	1	7	6	6	8	3
6761	2	2	7	6	6	20	3
6762	2	2	9	6	6	6	3
6763	2	1	9	6	6	8	1
6764	2	1	9	6	1	10	2
6765	2	1	9	6	1	20	2
6766	2	1	9	6	1	8	2
6767	2	1	9	6	6	12	1
6768	6	2	7	6	1	10	2
6769	2	1	21	6	6	20	1
6770	6	2	19	6	6	8	1
6771	6	2	19	6	6	20	1
6772	2	2	21	6	3	12	3
6773	2	2	21	6	3	1	1
6774	2	2	21	6	3	1	3
6775	2	2	21	6	3	20	3
6776	2	2	21	6	3	8	3
6777	30	2	19	6	3	6	3
6778	2	2	21	6	3	20	1
6779	2	1	21	6	6	8	3
6780	2	1	21	6	6	20	3
6781	2	2	19	6	6	8	3
6782	2	1	21	6	6	12	3
6783	2	1	21	6	6	1	1
6784	2	1	21	6	2	12	3
6785	2	1	21	6	2	20	3
6786	2	1	21	6	2	1	1
6787	2	1	8	6	6	16	3
6788	2	1	8	6	6	6	3
6789	2	2	9	6	6	20	3
6790	2	2	10	6	6	20	2
6791	2	1	10	4	6	20	3
6792	2	1	9	6	6	16	3
6793	2	1	8	6	6	8	3
6794	2	2	8	6	6	8	2
6795	2	2	9	6	6	8	2
6796	2	1	9	6	6	12	2
6797	2	2	9	6	6	20	2
6798	2	1	8	6	6	20	2
6799	2	2	8	6	6	20	2
6800	2	1	9	6	6	7	3
6801	2	2	9	6	6	7	2
6802	2	2	15	6	6	8	3
6803	2	1	12	6	7	20	3
6804	2	2	12	6	7	20	3
6805	2	1	12	6	7	8	3
6806	2	2	12	6	7	8	3
6807	2	1	15	6	7	6	3
6808	2	2	9	6	7	10	2
6809	2	2	9	6	7	20	2
6810	2	1	9	6	7	12	2
6811	2	2	9	6	6	12	2
6812	2	2	8	6	7	20	2
6813	2	2	9	6	7	11	3
6814	6	2	9	2	7	20	2
6815	2	1	9	2	7	20	2
6816	6	2	9	4	7	20	2
6817	6	2	17	4	7	20	2
6818	2	1	10	4	7	20	2
6819	2	1	10	4	7	20	1
6820	2	2	8	6	7	6	3
6821	2	1	8	6	7	6	3
6822	2	2	8	6	7	17	3
6823	2	1	8	6	7	10	3
6824	2	2	9	6	7	10	3
6825	2	2	9	6	7	12	3
6826	2	1	7	6	7	10	3
6827	2	1	7	6	7	6	3
6828	6	2	7	6	7	6	3
6829	6	2	7	6	7	10	3
6830	6	2	7	6	7	11	3
6831	6	2	7	6	7	10	2
6832	6	2	9	6	7	7	3
6833	2	1	9	6	7	7	3
6834	2	2	9	6	7	7	2
6835	2	2	9	6	6	11	3
6836	6	2	17	6	7	17	3
6837	6	2	17	6	7	17	1
6838	2	2	9	6	6	10	3
6839	2	2	17	6	6	6	3
6840	2	2	15	6	7	8	3
6841	2	1	15	6	7	7	3
6842	6	2	9	6	7	3	3
6843	2	1	9	6	7	3	3
6844	2	2	15	6	7	8	2
6845	2	1	9	2	6	20	3
6846	2	1	11	6	6	20	3
6847	6	2	12	6	7	12	3
6848	2	1	15	6	6	6	3
6849	2	1	5	6	6	20	3
6850	2	2	5	6	6	20	3
6851	2	1	5	6	6	6	3
6852	2	2	5	6	6	6	2
6853	2	2	5	6	6	6	3
6854	2	1	5	6	6	7	3
6855	2	1	5	6	6	10	3
6856	2	2	6	6	6	20	3
6857	2	1	5	6	6	8	3
6858	2	2	9	6	6	12	3
6859	2	2	8	6	6	16	3
